timestamp,open,high,low,close,volume
2024-11-25 05:30:00,223.63,224.21,223.46,223.97,934
2024-11-25 05:00:00,223.82,223.92,223.61,223.62,197
2024-11-25 04:30:00,223.64,223.75,223.21,223.75,1100
2024-11-25 04:00:00,222.75,223.84,222.75,223.59,1134
2024-11-22 19:30:00,223.3,223.32,223.15,223.32,75
2024-11-22 19:00:00,222.97,223.3,222.97,223.1,552978
2024-11-22 18:30:00,222.97,223.3,222.97,223.3,552900
2024-11-22 18:00:00,223.2,223.87,223.2,223.21,230
2024-11-22 17:30:00,223.1,223.2,223.0,223.1,421
2024-11-22 17:00:00,222.98,223.2,222.8,223.2,166
2024-11-22 16:30:00,222.9,223.2,222.8,222.97,22633
2024-11-22 16:00:00,223.07,224.0,222.5,222.72,2221579
2024-11-22 15:30:00,222.49,223.4,222.37,223.07,836457
2024-11-22 15:00:00,222.575,222.575,221.67,222.51,229715
2024-11-22 14:30:00,222.605,222.96,222.5501,222.62,182050
2024-11-22 14:00:00,222.48,222.66,222.2201,222.6,182476
2024-11-22 13:30:00,222.07,222.6179,222.07,222.51,208900
2024-11-22 13:00:00,222.27,222.46,221.889,222.04,121208
2024-11-22 12:30:00,222.065,222.38,221.8001,222.2813,162605
2024-11-22 12:00:00,221.17,222.11,221.034,222.06,187319
2024-11-22 11:30:00,221.2,221.86,220.9,221.13,259043
2024-11-22 11:00:00,223.54,223.54,220.89,221.1,354331
2024-11-22 10:30:00,223.225,224.06,223.1,223.53,277241
2024-11-22 10:00:00,226.795,227.11,223.14,223.26,552423
2024-11-22 09:30:00,223.35,227.2,223.0,226.9,612682
2024-11-22 09:00:00,223.27,223.51,223.0,223.5,4366
2024-11-22 08:30:00,223.32,223.32,223.0,223.25,1485
2024-11-22 08:00:00,222.6625,223.32,221.5362,223.1,4303
2024-11-22 07:30:00,222.73,223.17,222.6,223.17,925
2024-11-22 07:00:00,221.94,222.95,221.65,222.91,1380
2024-11-22 06:30:00,221.65,221.94,221.52,221.79,167
2024-11-22 06:00:00,221.8,221.8,221.42,221.56,75
2024-11-22 05:30:00,221.88,222.08,221.52,221.55,275
2024-11-22 05:00:00,221.59,221.88,221.32,221.36,140
2024-11-22 04:30:00,221.6,221.75,221.03,221.75,697
2024-11-22 04:00:00,222.4,222.71,221.65,221.65,803
2024-11-21 19:30:00,222.3,222.4,220.5,222.4,471
2024-11-21 19:00:00,222.4,222.44,220.5,222.44,604770
2024-11-21 18:30:00,222.4,222.44,222.0,222.44,605546
2024-11-21 18:00:00,222.44,222.44,222.0,222.44,56
2024-11-21 17:30:00,222.0,222.4,222.0,222.26,203
2024-11-21 17:00:00,222.44,222.44,220.4,222.0,442
2024-11-21 16:30:00,222.4,222.99,220.26,222.1,62540
2024-11-21 16:00:00,222.32,223.0,211.03,222.4,2001803
2024-11-21 15:30:00,222.57,222.59,222.04,222.32,1110365
2024-11-21 15:00:00,222.57,222.63,221.985,222.59,320229
2024-11-21 14:30:00,222.26,222.575,221.81,222.575,326778
2024-11-21 14:00:00,221.09,222.2741,221.09,222.24,191969
2024-11-21 13:30:00,221.49,221.59,220.84,221.1297,219119
2024-11-21 13:00:00,221.545,221.64,221.17,221.5,262309
2024-11-21 12:30:00,221.11,221.72,221.055,221.545,160683
2024-11-21 12:00:00,220.635,221.24,220.52,221.075,216575
2024-11-21 11:30:00,220.89,220.91,220.1735,220.635,299112
2024-11-21 11:00:00,219.14,220.92,219.0,220.815,287436
2024-11-21 10:30:00,217.9,219.29,217.72,219.12,207223
2024-11-21 10:00:00,217.365,218.52,216.84,217.9,277303
2024-11-21 09:30:00,215.81,218.1346,215.2701,217.4,570909
2024-11-21 09:00:00,215.42,215.79,210.2401,215.48,1236
2024-11-21 08:30:00,215.55,215.55,215.08,215.48,655
2024-11-21 08:00:00,214.5927,215.7611,211.81,215.55,2926
2024-11-21 07:30:00,215.0,215.1,214.82,214.98,1077
2024-11-21 07:00:00,214.49,215.0,213.76,215.0,2755
2024-11-21 06:30:00,214.55,214.55,214.0,214.05,198
2024-11-21 06:00:00,214.24,214.55,213.9,214.5,330
2024-11-21 05:30:00,214.22,214.8,214.0,214.01,572
2024-11-21 05:00:00,214.54,214.54,214.19,214.47,133
2024-11-21 04:30:00,214.55,214.55,214.19,214.21,417
2024-11-21 04:00:00,214.62,214.8,213.6,214.19,332
2024-11-20 19:30:00,214.44,214.63,214.04,214.55,335
2024-11-20 19:00:00,214.6,214.63,214.2,214.5,577738
2024-11-20 18:30:00,214.6,214.63,214.0,214.57,577887
2024-11-20 18:00:00,214.18,214.63,213.53,214.0,177
2024-11-20 17:30:00,214.5,214.63,213.2,214.6,349
2024-11-20 17:00:00,213.07,214.9,213.07,214.22,464
2024-11-20 16:30:00,214.59,214.6,213.0,214.21,26939
2024-11-20 16:00:00,214.65,215.12,212.57,214.43,2070404
2024-11-20 15:30:00,213.57,214.96,213.56,214.65,922435
2024-11-20 15:00:00,213.18,213.59,213.02,213.55,173294
2024-11-20 14:30:00,213.28,213.55,212.88,213.16,144386
2024-11-20 14:00:00,213.44,213.57,213.12,213.27,323145
2024-11-20 13:30:00,213.16,213.475,212.87,213.47,234528
2024-11-20 13:00:00,212.855,213.22,212.76,213.18,202266
2024-11-20 12:30:00,212.32,213.05,212.3101,212.88,275184
2024-11-20 12:00:00,211.95,212.52,211.8455,212.32,237106
2024-11-20 11:30:00,211.05,212.05,210.945,211.995,198431
2024-11-20 11:00:00,211.23,211.7,210.835,211.09,214888
2024-11-20 10:30:00,210.86,211.23,210.72,211.1,158018
2024-11-20 10:00:00,211.02,211.35,210.29,210.78,226970
2024-11-20 09:30:00,211.0,211.12,209.7725,211.0,304279
2024-11-20 09:00:00,210.94,211.18,210.35,211.1,2174
2024-11-20 08:30:00,210.93,211.0,210.5,210.66,753
2024-11-20 08:00:00,210.74,211.0,209.0312,210.93,812
2024-11-20 07:30:00,210.85,211.02,210.74,211.0,182
2024-11-20 07:00:00,210.75,211.09,210.73,211.09,486
2024-11-20 06:30:00,210.91,210.97,210.91,210.92,53
2024-11-20 06:00:00,210.72,210.96,210.72,210.92,29
2024-11-20 05:30:00,210.94,210.99,210.73,210.99,27
2024-11-20 05:00:00,210.85,210.93,210.75,210.75,22
2024-11-20 04:30:00,210.9,210.97,210.4,210.88,50
2024-11-20 04:00:00,210.91,210.98,210.26,210.97,108
2024-11-19 19:30:00,210.49,210.5,210.3,210.4,641
2024-11-19 19:00:00,210.25,210.5,210.25,210.3,396852
2024-11-19 18:30:00,210.25,210.26,210.25,210.26,396562
2024-11-19 18:00:00,210.14,210.25,210.1,210.25,442
2024-11-19 17:30:00,210.25,210.25,210.01,210.02,394
2024-11-19 17:00:00,210.25,210.3,210.0,210.25,452
2024-11-19 16:30:00,210.25,210.3,210.0,210.0,12704
2024-11-19 16:00:00,210.3,210.75,209.03,210.25,1283928
2024-11-19 15:30:00,210.08,210.33,209.873,210.3,594244
2024-11-19 15:00:00,210.18,210.21,209.6355,210.09,178209
2024-11-19 14:30:00,210.0466,210.26,209.76,210.18,166630
2024-11-19 14:00:00,209.81,210.19,209.72,210.07,106504
2024-11-19 13:30:00,209.7684,209.96,209.475,209.82,89176
2024-11-19 13:00:00,209.32,209.75,209.23,209.725,103029
2024-11-19 12:30:00,209.21,209.55,209.18,209.32,81400
2024-11-19 12:00:00,208.99,209.28,208.918,209.25,118646
2024-11-19 11:30:00,208.67,208.99,208.455,208.9522,125825
2024-11-19 11:00:00,207.75,208.66,207.7124,208.65,103025
2024-11-19 10:30:00,207.4,208.07,207.34,207.8,87270
2024-11-19 10:00:00,206.97,207.49,206.87,207.28,356713
2024-11-19 09:30:00,206.5,207.165,206.19,206.97,239108
2024-11-19 09:00:00,206.01,208.09,205.835,205.84,1727
2024-11-19 08:30:00,206.87,213.89,206.0,206.01,1869
2024-11-19 08:00:00,207.34,208.9,206.5775,206.87,1267
2024-11-19 07:30:00,206.85,207.27,206.85,207.24,34
2024-11-19 07:00:00,207.28,207.28,206.68,207.27,777
2024-11-19 06:30:00,207.0,207.33,207.0,207.0,212
2024-11-19 06:00:00,207.35,207.55,207.0,207.0,187
2024-11-19 05:30:00,207.03,207.46,207.0,207.39,174
2024-11-19 05:00:00,207.06,207.07,207.0,207.06,106
2024-11-19 04:30:00,207.02,207.16,206.3,207.07,824
2024-11-19 04:00:00,208.5,208.5,207.02,207.02,289
2024-11-18 19:30:00,208.29,208.3,208.21,208.3,81
2024-11-18 19:00:00,208.09,208.3,208.0,208.29,567326
2024-11-18 18:30:00,208.09,208.3,208.0,208.3,567337
2024-11-18 18:00:00,208.13,208.3,208.0,208.3,37
2024-11-18 17:30:00,208.2999,208.3,208.0,208.3,58
2024-11-18 17:00:00,208.09,208.3,208.0,208.3,69
2024-11-18 16:30:00,208.3,208.3,208.0,208.3,37463
2024-11-18 16:00:00,208.22,208.5,207.6687,208.3,1844917
2024-11-18 15:30:00,207.97,208.27,207.6,208.22,562295
2024-11-18 15:00:00,208.24,208.24,207.65,207.97,199229
2024-11-18 14:30:00,208.0,208.415,207.95,208.25,142021
2024-11-18 14:00:00,207.85,208.02,207.625,207.98,228973
2024-11-18 13:30:00,207.73,207.9,207.335,207.86,142077
2024-11-18 13:00:00,208.12,208.26,207.66,207.72,123884
2024-11-18 12:30:00,207.595,208.1499,207.53,208.13,96974
2024-11-18 12:00:00,207.15,207.81,207.135,207.565,153253
2024-11-18 11:30:00,206.895,207.4009,206.85,207.18,161581
2024-11-18 11:00:00,206.86,207.07,206.65,206.885,173783
2024-11-18 10:30:00,206.51,206.94,206.39,206.89,131990
2024-11-18 10:00:00,206.33,206.985,206.12,206.49,243411
2024-11-18 09:30:00,207.0,207.0,205.3701,206.4322,290298
2024-11-18 09:00:00,204.55,206.97,204.25,206.97,5845
2024-11-18 08:30:00,204.55,205.0,204.25,204.924,229
2024-11-18 08:00:00,204.8,206.99,203.6012,204.5,410
2024-11-18 07:30:00,204.5,204.67,204.5,204.67,24
2024-11-18 07:00:00,204.38,204.91,204.31,204.5,667
2024-11-18 06:30:00,204.3,204.59,204.15,204.17,313
2024-11-18 06:00:00,204.39,204.39,204.04,204.3,36
2024-11-18 05:30:00,204.38,204.48,204.02,204.02,85
2024-11-18 05:00:00,204.2,204.39,204.02,204.38,21
2024-11-18 04:30:00,204.38,204.54,203.93,204.19,56
2024-11-18 04:00:00,206.0,206.0,203.87,204.28,1051
2024-11-15 19:30:00,205.4,205.49,205.0,205.4,49
2024-11-15 19:00:00,204.99,205.49,204.99,205.49,727170
2024-11-15 18:30:00,204.99,205.49,204.99,205.49,723857
2024-11-15 18:00:00,205.478,205.49,205.0,205.0,122
2024-11-15 17:30:00,205.0,205.49,205.0,205.29,69
2024-11-15 17:00:00,205.15,205.49,205.0,205.49,36
2024-11-15 16:30:00,205.01,205.2,204.99,205.15,3104
2024-11-15 16:00:00,204.995,205.9,204.98,205.0,2407095
2024-11-15 15:30:00,204.71,205.26,204.07,205.0,850115
2024-11-15 15:00:00,205.54,205.74,204.65,204.6775,248373
2024-11-15 14:30:00,205.39,205.88,205.3001,205.5274,218311
2024-11-15 14:00:00,205.84,206.02,205.3,205.39,117066
2024-11-15 13:30:00,205.95,206.205,205.62,205.825,104736
2024-11-15 13:00:00,205.575,206.17,205.53,205.98,135101
2024-11-15 12:30:00,205.39,205.59,205.1301,205.565,111491
2024-11-15 12:00:00,206.22,206.22,205.35,205.401,114219
2024-11-15 11:30:00,207.02,207.02,205.89,206.21,213487
2024-11-15 11:00:00,206.82,207.28,206.5389,207.04,141159
2024-11-15 10:30:00,207.185,207.27,206.71,206.91,137599
2024-11-15 10:00:00,207.63,207.84,206.82,207.2,174424
2024-11-15 09:30:00,207.46,208.49,207.11,207.45,448977
2024-11-15 09:00:00,208.26,208.3,207.71,208.0,1723
2024-11-15 08:30:00,207.96,208.3,207.71,208.02,159
2024-11-15 08:00:00,208.5382,209.0,207.79,208.0,1322
2024-11-15 07:30:00,208.3,208.36,208.12,208.3,191
2024-11-15 07:00:00,207.81,208.36,207.62,208.36,499
2024-11-15 06:30:00,208.0,208.0,207.96,207.96,13
2024-11-15 06:00:00,208.0,208.05,208.0,208.0,13
2024-11-15 05:30:00,207.94,208.01,207.86,207.9,346
2024-11-15 05:00:00,207.91,208.0,207.64,207.98,347
2024-11-15 04:30:00,208.0,208.06,207.57,207.61,31
2024-11-15 04:00:00,208.01,208.39,207.46,207.55,280
2024-11-14 19:30:00,208.99,208.99,207.435,208.9,1297
2024-11-14 19:00:00,208.99,208.99,208.5,208.5,482777
2024-11-14 18:30:00,208.99,208.99,208.01,208.98,482984
2024-11-14 18:00:00,208.98,208.99,208.96,208.99,227
2024-11-14 17:30:00,208.99,208.99,207.25,208.99,1491
2024-11-14 17:00:00,208.99,210.0,208.5,209.5,87181
2024-11-14 16:30:00,208.09,209.46,206.51,206.51,595277
2024-11-14 16:00:00,209.01,209.0869,207.4,207.4,1589827
2024-11-14 15:30:00,208.51,209.52,208.1,209.01,824568
2024-11-14 15:00:00,209.04,209.055,208.19,208.47,307576
2024-11-14 14:30:00,208.42,209.1,208.14,209.0965,121056
2024-11-14 14:00:00,207.77,208.46,207.765,208.43,312231
2024-11-14 13:30:00,207.72,207.965,207.45,207.77,209164
2024-11-14 13:00:00,207.34,207.91,207.34,207.735,160887
2024-11-14 12:30:00,207.095,207.37,206.75,207.35,155531
2024-11-14 12:00:00,206.95,207.565,206.84,207.1586,267738
2024-11-14 11:30:00,207.595,207.595,206.52,206.99,252490
2024-11-14 11:00:00,206.98,207.6375,206.72,207.575,239842
2024-11-14 10:30:00,207.09,207.6,206.68,206.98,342001
2024-11-14 10:00:00,207.44,207.68,206.57,207.13,259233
2024-11-14 09:30:00,210.0,210.4999,206.35,207.6,469758
2024-11-14 09:00:00,210.75,211.2,209.22,209.3475,1348
2024-11-14 08:30:00,211.36,211.49,210.75,210.75,1502
2024-11-14 08:00:00,211.1625,211.71,210.5,211.47,1134759
2024-11-14 07:30:00,210.91,211.24,210.91,210.92,126
2024-11-14 07:00:00,211.01,211.55,210.83,210.85,382
2024-11-14 06:30:00,211.12,211.22,211.02,211.2,22
2024-11-14 06:00:00,211.47,211.47,210.99,210.99,57
2024-11-14 05:30:00,211.23,211.7,211.23,211.47,472
2024-11-14 05:00:00,211.35,211.35,210.76,211.23,87
2024-11-14 04:30:00,211.6,211.68,211.1,211.33,497
2024-11-14 04:00:00,210.99,211.94,210.59,211.74,713
